,CH10,CH9
2080,323,147
2081,330,153
2082,325,160
2083,311,165
2084,300,157
2085,292,175
2086,290,159
2087,289,180
2088,290,178
2089,302,187
2090,292,191
2091,298,222
2092,297,226
2093,290,231
2094,290,240
2095,291,245
2096,288,262
2097,292,252
2098,294,250
2099,293,243
2100,296,260
2101,298,274
2102,292,270
2103,0,270
2104,0,252
2105,0,248
2106,0,217
2107,0,218
2108,0,229
2109,0,232
2110,0,214
2111,0,222
2112,0,223
2113,0,219
2114,0,242
2115,0,251
2116,0,232
2117,201,229
2118,306,0
2119,292,0
2120,287,0
2121,281,0
2122,277,0
2123,274,0
2124,279,0
2125,278,0
2126,286,0
2127,276,0
2128,281,0
2129,279,0
2130,231,771
2131,244,924
2132,244,785
2133,0,800
2134,0,805
2135,0,977
2136,0,832
2137,0,841
2138,0,1030
2139,0,883
2140,0,912
2141,0,1106
2142,0,1112
2143,0,979
2144,0,1148
2145,0,1072
2146,0,1021
2147,145,970
2148,294,53
2149,301,0
2150,291,0
2151,289,0
2152,293,0
2153,290,0
2154,282,0
2155,278,0
2156,284,0
2157,293,0
2158,288,0
2159,284,0
2160,288,0
2161,291,0
2162,280,84
2163,159,152
2164,0,218
2165,0,222
2166,0,229
2167,0,354
2168,0,306
2169,0,365
2170,0,332
2171,0,305
2172,0,500
2173,0,268
2174,0,238
2175,73,259
2176,177,304
2177,256,202
2178,295,104
2179,300,31
2180,302,0
2181,295,0
2182,294,0
2183,283,0
2184,281,0
2185,301,0
2186,287,0
2187,305,0
2188,307,0
2189,309,0
2190,304,0
2191,306,0
2192,324,0
2193,270,0
2194,131,0
2195,8,0
2196,0,0
2197,0,0
2198,0,0
2199,0,0
2200,0,0
2201,0,0
2202,0,0
2203,43,0
2204,132,0
2205,192,0
2206,242,0
2207,280,0
2208,326,0
2209,325,0
2210,323,0
2211,328,0
2212,308,0
2213,319,0
2214,309,0
2215,313,0
2216,318,0
2217,317,0
2218,332,0
2219,318,0
2220,361,0
2221,330,0
2222,400,0
2223,404,0
2224,354,0
2225,361,0
2226,423,0
2227,371,0
2228,373,0
2229,468,0
2230,394,0
2231,499,1
2232,547,39
2233,523,2
2234,627,33
2235,586,0
2236,694,23
2237,2998,0
2238,5290,0
2239,7332,0
2240,8909,0
2241,10132,0
2242,11011,0
2243,11733,0
2244,11369,0
2245,8907,0
2246,6912,0
2247,5098,0
2248,3668,0
2249,2629,0
2250,1587,0
2251,940,0
2252,885,2226
2253,891,4712
2254,783,6784
2255,906,8451
2256,917,9869
2257,815,10985
2258,943,11845
2259,955,11522
2260,961,8731
2261,969,6317
2262,988,4462
2263,871,2954
2264,1021,1745
2265,905,825
2266,1055,28
2267,1508,0
2268,2063,0
2269,2367,0
2270,2879,0
2271,0,56
2272,0,56
2273,0,47
2274,0,68
2275,0,49
2276,0,65
2277,0,66
2278,0,51
2279,0,67
2280,0,58
2281,0,67
2282,0,156
2283,0,279
2284,218,383
2285,474,0
2286,487,0
2287,491,0
2288,482,0
2289,482,0
2290,469,0
2291,448,0
2292,438,0
2293,406,0
2294,394,0
2295,394,0
2296,375,0
2297,382,0
2298,375,0
2299,400,0
2300,293,139
2301,0,150
2302,0,147
2303,0,140
2304,0,153
2305,0,143
2306,0,145
2307,0,154
2308,0,145
2309,0,149
2310,0,150
2311,0,147
2312,0,161
2313,37,188
2314,166,211
2315,268,162
2316,253,0
2317,236,0
2318,247,0
2319,239,0
2320,221,0
2321,231,0
2322,246,0
2323,230,0
2324,217,0
2325,223,0
2326,206,0
2327,236,0
2328,240,0
2329,246,37
2330,207,133
2331,157,127
2332,63,136
2333,0,127
2334,0,138
2335,0,131
2336,0,141
2337,0,130
2338,0,149
2339,0,147
2340,0,149
2341,0,149
2342,0,155
2343,0,181
2344,0,211
2345,202,153
2346,225,66
2347,176,0
2348,213,0
2349,174,0
2350,194,0
2351,190,0
2352,135,0
2353,139,0
2354,0,0
2355,0,0
2356,0,0
2357,0,0
2358,0,0
2359,0,16
2360,0,117
2361,0,123
2362,0,135
2363,0,134
2364,0,130
2365,0,134
2366,0,139
2367,0,134
2368,0,115
2369,0,132
2370,0,130
2371,0,129
2372,14,130
2373,146,138
2374,159,150
2375,186,147
2376,4284,476
2377,5381,469
2378,6358,391
2379,7194,391
2380,7812,454
2381,8406,387
2382,6719,470
2383,5133,474
2384,3833,425
2385,2728,445
2386,1840,552
2387,1127,570
2388,557,588
2389,303,1238
2390,303,2931
2391,293,4490
2392,287,5619
2393,281,6693
2394,279,7494
2395,282,7999
2396,280,8543
2397,276,7061
2398,259,5403
2399,266,4239
2400,269,3101
2401,288,2413
2402,291,1714
2403,281,980
2404,410,685
2405,808,820
2406,1141,693
2407,1406,698
2408,1630,856
2409,1795,720
2410,7621,67
2411,8234,62
2412,6822,49
2413,5261,46
2414,3766,64
2415,2677,80
2416,1695,85
2417,980,99
2418,354,110
2419,106,461
2420,38,2237
2421,93,3721
2422,82,5073
2423,93,6146
2424,110,6826
2425,136,7284
2426,162,7760
2427,188,6484
2428,222,4948
2429,268,3738
2430,306,2733
2431,332,1874
2432,331,1135
2433,331,515
2434,374,137
2435,758,119
2436,1094,115
2437,1338,111
2438,1530,110
2439,6535,96
2440,7220,87
2441,7811,75
2442,6906,75
2443,5280,67
2444,3969,77
2445,2918,100
2446,2036,103
2447,1319,120
2448,741,122
2449,352,210
2450,337,1907
2451,330,3340
2452,323,4538
2453,319,5431
2454,317,6246
2455,315,6909
2456,315,7412
2457,309,6636
2458,313,5059
2459,314,3828
2460,314,2724
2461,313,1857
2462,313,1143
2463,313,561
2464,313,158
2465,660,148
2466,960,144
2467,1217,145
2468,1418,145
2469,1589,131
2470,1726,135
2471,1842,124
2472,1744,127
2473,1412,133
2474,1127,138
2475,889,138
2476,699,152
2477,550,138
2478,424,155
2479,318,124
2480,312,470
2481,311,788
2482,311,1062
2483,311,1284
2484,311,1461
2485,311,1579
2486,312,1680
2487,312,1582
2488,309,1242
2489,308,948
2490,308,705
2491,309,516
2492,311,357
2493,314,240
2494,308,140
2495,376,131
2496,447,130
2497,1174,115
2498,1391,94
2499,1566,90
2500,1691,116
2501,1804,117
2502,1777,85
2503,1416,99
2504,1127,119
2505,899,104
2506,710,105
2507,547,109
2508,418,130
2509,312,104
2510,299,348
2511,300,670
2512,299,909
2513,301,1159
2514,303,1440
2515,297,1762
2516,294,2018
2517,295,2070
2518,292,1534
2519,292,1109
2520,295,848
2521,299,619
2522,298,409
2523,302,288
2524,297,143
2525,347,125
2526,427,121
2527,492,110
2528,543,89
2529,0,109
2530,0,139
2531,0,102
2532,0,90
2533,0,81
2534,0,79
2535,0,74
2536,0,62
2537,0,49
2538,0,72
2539,0,70
2540,0,107
2541,0,170
2542,311,542
2543,309,708
2544,309,632
2545,309,934
2546,312,847
2547,312,1058
2548,316,443
2549,313,292
2550,316,0
2551,314,0
2552,318,0
2553,357,0
2554,375,0
2555,434,0
2556,527,0
2557,543,0
2558,665,0
2559,106,0
2560,0,0
2561,0,0
2562,0,0
2563,0,0
2564,0,0
2565,0,0
2566,0,0
2567,0,0
2568,0,0
2569,0,0
2570,0,0
2571,0,0
2572,78,79
2573,399,79
2574,553,0
2575,571,0
2576,572,0
2577,574,0
2578,579,0
2579,666,0
2580,593,0
2581,686,0
2582,595,0
2583,596,0
2584,598,0
2585,604,0
2586,625,0
2587,656,0
2588,668,0
2589,704,0
2590,490,0
2591,188,0
2592,146,0
2593,13,0
2594,0,0
2595,0,0
2596,0,0
2597,0,0
2598,7,0
2599,208,0
2600,362,0
2601,479,0
2602,746,0
2603,944,0
2604,1936,0
2605,5127,0
2606,3783,0
2607,2770,0
2608,5781,0
2609,4755,0
2610,4837,0
2611,4856,0
2612,3599,0
2613,5984,0
2614,3882,0
2615,1002,0
2616,1610,0
2617,1411,0
2618,1109,66
2619,1089,1482
2620,1053,2297
2621,454,812
2622,448,1003
2623,436,1089
2624,405,1126
2625,399,1184
2626,380,1073
2627,382,872
2628,363,671
2629,364,516
2630,353,397
2631,345,293
2632,321,182
2633,312,142
2634,303,309
2635,392,128
2636,455,116
2637,472,107
2638,487,101
2639,511,92
2640,512,84
2641,552,80
2642,538,85
2643,501,100
2644,492,108
2645,439,114
2646,397,122
2647,358,127
2648,341,130
2649,318,132
2650,304,128
2651,313,214
2652,277,283
2653,290,329
2654,294,364
2655,285,390
2656,291,311
2657,283,253
2658,294,234
2659,296,217
2660,299,193
2661,279,170
2662,301,148
2663,332,134
2664,321,134
2665,323,131
2666,322,127
2667,330,129
2668,556,109
2669,492,101
2670,513,95
2671,396,89
2672,550,90
2673,579,101
2674,188,112
2675,271,113
2676,367,119
2677,130,127
2678,62,137
2679,130,137
2680,70,137
2681,0,140
2682,0,138
2683,0,138
2684,0,144
2685,0,210
2686,0,275
2687,0,320
2688,0,344
2689,0,370
2690,0,381
2691,0,333
2692,0,275
2693,0,246
2694,0,215
2695,0,183
2696,0,166
2697,0,145
2698,0,136
2699,0,130
2700,0,129
2701,0,129
2702,43,126
2703,164,128
2704,175,131
2705,159,135
2706,111,136
2707,135,135
2708,79,135
2709,69,140
2710,61,152
2711,55,161
2712,51,168
2713,89,178
2714,82,180
2715,82,180
2716,29,192
2717,14,186
2718,52,179
2719,47,168
2720,46,156
2721,40,153
2722,34,151
2723,0,152
2724,0,146
2725,22,143
2726,0,137
2727,0,133
2728,0,136
2729,0,135
2730,0,135
2731,0,134
2732,0,136
2733,0,136
2734,0,136
2735,0,133
2736,0,130
2737,0,133
2738,0,138
2739,0,145
2740,0,145
2741,0,0
2742,0,0
2743,0,0
2744,0,0
2745,0,0
2746,0,0
2747,0,0
2748,0,0
2749,0,0
2750,0,0
2751,0,0
2752,12,0
2753,39,0
2754,73,0
2755,94,0
2756,0,174
2757,0,183
2758,0,178
2759,0,169
2760,0,168
2761,0,170
2762,0,165
2763,0,160
2764,0,178
2765,0,168
2766,0,169
2767,0,168
2768,0,162
2769,102,155
2770,252,165
2771,302,0
2772,302,0
2773,300,0
2774,313,0
2775,315,0
2776,315,0
2777,308,0
2778,306,0
2779,314,0
2780,301,0
2781,309,0
2782,311,0
2783,306,0
2784,310,0
2785,308,85
2786,281,147
2787,155,149
2788,73,151
2789,17,141
2790,0,151
2791,0,153
2792,0,146
2793,0,144
2794,0,132
2795,0,135
2796,90,152
2797,149,141
2798,212,144
2799,257,151
2800,298,153
2801,311,126
2802,324,0
2803,323,0
2804,320,0
2805,316,0
2806,307,0
2807,313,0
2808,307,0
2809,308,0
2810,313,0
2811,303,0
2812,331,0
2813,318,3
2814,317,77
2815,300,106
2816,281,146
2817,276,144
2818,258,132
2819,237,134
2820,229,126
2821,201,120
2822,0,138
2823,0,151
2824,0,155
2825,0,142
2826,62,135
2827,132,143
2828,196,146
2829,244,132
2830,280,154
2831,320,135
2832,314,14
2833,322,0
2834,306,0
2835,300,0
2836,307,0
2837,304,0
2838,302,0
2839,309,0
2840,310,0
2841,317,0
2842,311,0
2843,301,0
2844,308,52
2845,312,97
2846,296,140
2847,272,136
2848,255,132
2849,254,129
2850,230,134
2851,217,129
2852,200,142
2853,190,118
2854,191,124
2855,226,132
2856,253,126
2857,272,126
2858,278,136
2859,305,131
2860,2499,115
2861,5106,115
2862,7106,98
2863,8693,78
2864,10076,58
2865,10747,35
2866,11522,15
2867,11096,13
2868,8522,0
2869,6326,24
2870,4574,39
2871,3166,41
2872,2063,61
2873,314,0
2874,312,0
2875,320,0
2876,326,16
2877,300,0
2878,269,0
2879,249,0
2880,227,0
2881,227,0
2882,219,0
2883,213,0
2884,226,0
2885,250,0
2886,261,0
2887,291,12
2888,315,24
2889,315,20
2890,1930,24
2891,4298,46
2892,6253,43
2893,7716,43
2894,8898,29
2895,9855,2
2896,10558,0
2897,10668,0
2898,8011,0
2899,5485,3
2900,3817,8
2901,2716,32
2902,1890,42
2903,1172,58
2904,571,60
2905,502,0
2906,561,0
2907,554,0
2908,469,0
2909,531,0
2910,459,0
2911,449,0
2912,442,0
2913,441,0
2914,529,0
2915,471,0
2916,598,0
2917,523,0
2918,546,0
2919,665,0
2920,1772,0
2921,4202,0
2922,6130,0
2923,7945,0
2924,9366,0
2925,10539,0
2926,11580,0
2927,12411,0
2928,10107,0
2929,7765,0
2930,5993,0
2931,4590,0
2932,3263,0
2933,2035,0
2934,1130,0
2935,735,713
2936,321,109
2937,312,126
2938,275,124
2939,241,135
2940,246,125
2941,216,125
2942,226,129
2943,998,10257
2944,985,7641
2945,232,132
2946,261,127
2947,291,125
2948,291,122
2949,305,122
2950,1328,106
2951,1752,100
2952,2320,96
2953,2845,87
2954,3106,79
2955,3273,75
2956,3474,67
2957,13129,11
2958,3081,65
2959,2462,63
2960,6332,5
2961,4556,45
2962,1017,78
2963,698,82
2964,935,96
2965,377,609
2966,364,3484
2967,352,1350
2968,255,1776
2969,251,2144
2970,357,2445
2971,318,2664
2972,246,2871
2973,314,2500
2974,354,1918
2975,283,1431
2976,357,1034
2977,239,719
2978,239,464
2979,367,260
2980,252,125
2981,514,119
2982,491,116
2983,717,115
2984,0,113
2985,0,111
2986,0,113
2987,0,110
2988,0,111
2989,0,111
2990,0,113
2991,0,113
2992,0,113
2993,0,112
2994,0,116
2995,0,118
2996,0,252
2997,0,371
2998,55,470
2999,167,0
3000,280,0
3001,216,0
3002,216,0
3003,339,0
3004,190,0
3005,155,0
3006,120,0
3007,92,0
3008,43,0
3009,154,0
3010,0,0
3011,124,0
3012,0,0
3013,0,0
3014,0,156
3015,0,148
3016,0,150
3017,0,153
3018,0,145
3019,0,116
3020,0,119
3021,0,116
3022,0,117
3023,0,117
3024,0,119
3025,0,121
3026,0,237
3027,0,363
3028,101,473
3029,302,0
3030,306,0
3031,293,0
3032,295,0
3033,294,0
3034,292,0
3035,304,0
3036,294,0
3037,303,0
3038,287,0
3039,298,0
3040,292,0
3041,313,0
3042,339,0
3043,362,0
3044,205,139
3045,0,143
3046,0,151
3047,0,154
3048,0,149
3049,0,157
3050,0,142
3051,0,149
3052,0,147
3053,0,145
3054,0,144
3055,0,123
3056,0,211
3057,0,335
3058,0,436
3059,244,0
3060,262,0
3061,259,0
3062,246,0
3063,249,0
3064,243,0
3065,252,0
3066,257,0
3067,248,0
3068,252,0
3069,249,0
3070,254,0
3071,268,0
3072,306,0
3073,327,0
3074,254,160
3075,0,181
3076,0,202
3077,0,188
3078,0,191
3079,0,208
3080,0,217
3081,0,225
3082,0,197
3083,0,214
3084,0,220
3085,0,222
3086,0,244
3087,75,264
3088,219,297
3089,300,244
3090,305,0
3091,302,0
3092,303,0
3093,302,0
3094,300,0
3095,308,0
3096,296,0
3097,302,0
3098,290,0
3099,308,0
3100,306,0
3101,304,0
3102,313,19
3103,322,160
3104,320,255
3105,214,240
3106,144,238
3107,83,244
3108,33,238
3109,0,241
3110,0,249
3111,0,278
3112,0,254
3113,45,289
3114,284,161
3115,278,164
3116,290,158
3117,248,310
3118,277,286
3119,302,288
3120,300,237
3121,305,163
3122,311,98
3123,300,44
3124,312,0
3125,304,0
3126,299,0
3127,299,0
3128,295,23
3129,300,81
3130,300,199
3131,294,259
3132,299,292
3133,305,297
3134,307,332
3135,294,333
3136,276,336
3137,268,319
3138,253,305
3139,242,285
3140,237,283
3141,225,275
3142,233,253
3143,248,230
3144,272,224
3145,287,207
3146,299,167
3147,309,177
3148,1210,131
3149,3122,140
3150,4694,111
3151,6025,75
3152,7082,45
3153,7959,22
3154,8672,15
3155,9315,0
3156,7421,0
3157,5650,0
3158,4200,22
3159,2996,24
3160,2032,16
3161,1254,27
3162,634,50
3163,356,753
3164,351,2711
3165,347,4355
3166,343,5666
3167,331,6662
3168,331,7487
3169,323,8085
3170,323,8744
3171,320,7064
3172,325,5368
3173,330,3906
3174,338,2706
3175,337,1754
3176,340,986
3177,341,335
3178,457,50
3179,875,38
3180,1221,22
3181,1512,0
3182,1747,36
3183,1932,33
3184,2088,0
3185,2231,26
3186,1918,21
3187,1520,20
3188,1197,7
3189,928,9
3190,723,9
3191,552,0
3192,410,7
3193,336,93
3194,332,531
3195,328,849
3196,324,1170
3197,322,1402
3198,322,1575
3199,321,1690
3200,325,1822
3201,323,1550
3202,324,1194
3203,327,860
3204,323,586
3205,321,334
3206,322,173
3207,326,30
3208,331,0
3209,428,0
3210,508,0
3211,585,0
3212,375,0
3213,0,0
3214,0,0
3215,0,0
3216,0,8
3217,0,29
3218,0,36
3219,0,53
3220,0,63
3221,0,85
3222,0,92
3223,0,112
3224,0,191
3225,0,275
3226,49,338
3227,359,235
3228,401,0
3229,388,0
3230,389,0
3231,390,0
3232,396,0
3233,412,0
3234,393,0
3235,385,0
3236,388,0
3237,388,0
3238,411,0
3239,412,0
3240,435,0
3241,468,0
3242,475,98
3243,174,137
3244,0,141
3245,0,137
3246,0,127
3247,0,122
3248,0,131
3249,0,114
3250,0,114
3251,0,112
3252,0,114
3253,0,124
3254,104,123
3255,270,141
3256,1934,163
3257,3467,160
3258,4504,0
3259,5106,0
3260,5678,0
3261,6355,0
3262,6642,0
3263,4868,0
3264,3341,0
3265,2637,0
3266,2006,0
3267,1421,0
3268,966,0
3269,605,0
3270,532,1057
3271,530,2584
3272,538,3363
3273,538,4269
3274,470,4801
3275,426,2629
3276,354,6004
3277,321,6363
3278,278,4834
3279,243,3570
3280,230,2568
3281,276,2275
3282,320,1810
3283,355,1185
3284,388,644
3285,396,198
3286,713,152
3287,989,148
3288,1166,100
3289,1329,37
3290,1441,0
3291,1570,0
3292,1643,0
3293,1506,0
3294,1111,0
3295,912,0
3296,683,0
3297,513,0
3298,380,1
3299,264,66
3300,263,349
3301,260,663
3302,268,934
3303,263,1141
3304,239,1301
3305,243,1402
3306,215,1487
3307,224,1228
3308,219,998
3309,182,713
3310,191,533
3311,204,381
3312,232,236
3313,228,166
3314,242,137
3315,325,137
3316,325,142
3317,451,141
3318,457,128
3319,512,117
3320,536,108
3321,539,99
3322,529,88
3323,455,79
3324,371,71
3325,306,70
3326,304,82
3327,247,97
3328,245,107
3329,252,115
3330,229,179
3331,247,255
3332,224,307
3333,236,345
3334,213,385
3335,175,413
3336,170,430
3337,218,388
3338,177,338
3339,161,264
3340,157,247
3341,197,208
3342,148,174
3343,134,154
3344,163,142
3345,277,143
3346,274,142
3347,276,146
3348,277,149
3349,0,146
3350,0,152
3351,0,149
3352,0,148
3353,0,148
3354,0,164
3355,0,164
3356,0,171
3357,0,162
3358,0,168
3359,0,186
3360,0,191
3361,0,186
3362,0,195
3363,0,209
3364,287,0
3365,291,0
3366,286,0
3367,295,0
3368,280,0
3369,292,0
3370,278,0
3371,288,0
3372,289,0
3373,285,0
3374,273,0
3375,281,0
3376,277,0
3377,301,0
3378,305,70
3379,271,169
3380,127,170
3381,23,156
3382,0,163
3383,0,170
3384,0,179
3385,0,157
3386,0,168
3387,0,175
3388,0,177
3389,51,156
3390,146,169
3391,203,169
3392,260,172
3393,305,175
3394,333,144
3395,316,18
3396,321,0
3397,312,0
3398,320,0
3399,328,0
3400,334,0
3401,328,0
3402,319,0
3403,4720,47
3404,3234,70
3405,2022,94
3406,1033,99
3407,379,261
3408,354,2948
3409,359,5419
3410,343,7446
3411,347,9137
3412,338,10515
3413,329,11621
3414,327,12513
3415,320,11319
3416,324,8623
3417,325,6384
3418,332,4500
3419,339,3046
3420,347,1844
3421,345,869
3422,353,150
3423,914,109
3424,1444,101
3425,1876,90
3426,2228,89
3427,2531,81
3428,2792,76
3429,2995,74
3430,2836,69
3431,2246,69
3432,1750,67
3433,1337,74
3434,1000,80
3435,725,84
3436,509,82
3437,336,87
3438,324,616
3439,328,1164
3440,326,1589
3441,327,1943
3442,324,2246
3443,320,2482
3444,319,2680
3445,314,2611
3446,315,2034
3447,317,1532
3448,319,1131
3449,313,0
3450,307,0
3451,355,0
3452,323,0
3453,416,0
3454,400,0
3455,435,0
3456,351,0
3457,0,0
3458,0,0
3459,0,12
3460,0,6
3461,0,0
3462,0,0
3463,0,0
3464,0,0
3465,0,0
3466,0,0
3467,0,0
3468,182,0
3469,365,0
3470,444,0
3471,510,0
3472,517,0
3473,523,0
3474,597,0
3475,531,0
3476,600,0
3477,529,0
3478,619,0
3479,547,0
3480,638,0
3481,649,0
3482,568,0
3483,577,0
3484,685,0
3485,589,0
3486,680,0
3487,587,0
3488,423,0
3489,365,0
3490,429,0
3491,396,0
3492,358,0
3493,341,0
3494,293,0
3495,493,0
3496,457,0
3497,654,0
3498,713,0
3499,622,0
3500,666,0
3501,319,152
3502,322,0
3503,316,0
3504,315,0
3505,316,0
3506,310,0
3507,319,0
3508,311,0
3509,312,0
3510,319,0
3511,322,0
3512,316,0
3513,323,0
3514,323,0
3515,325,41
3516,326,123
3517,241,125
3518,167,134
3519,99,136
3520,44,129
3521,4,128
3522,0,142
3523,0,128
3524,0,126
3525,43,134
3526,117,126
3527,181,133
3528,235,126
3529,271,138
3530,296,138
3531,329,150
3532,322,61
3533,326,0
3534,315,0
3535,323,0
3536,323,0
3537,335,0
3538,320,0
3539,334,0
3540,322,0
3541,323,0
3542,327,0
3543,317,32
3544,327,54
3545,325,92
3546,329,122
3547,300,135
3548,292,119
3549,285,124
3550,266,120
3551,256,123
3552,248,121
3553,237,114
3554,246,116
3555,262,127
3556,279,122
3557,286,122
3558,313,122
3559,316,118
3560,1241,123
3561,3134,117
3562,4702,105
3563,6028,81
3564,7091,78
3565,7934,65
3566,360,0
3567,334,0
3568,352,0
3569,337,0
3570,338,0
3571,329,0
3572,323,0
3573,1222,99
3574,616,107
3575,349,732
3576,341,2565
3577,334,4156
3578,335,5371
3579,328,6028
3580,322,6744
3581,317,7540
3582,315,8292
3583,312,6545
3584,312,4668
3585,317,3465
3586,322,2538
3587,329,1723
3588,325,994
3589,326,407
3590,423,123
3591,809,112
3592,1132,109
3593,1378,104
3594,1553,105
3595,1749,103
3596,1924,92
3597,2059,97
3598,1736,95
3599,1373,92
3600,1099,97
3601,875,97
3602,681,101
3603,1236,104
3604,658,103
3605,329,409
3606,315,2147
3607,311,3568
3608,310,4702
3609,306,5686
3610,304,6574
3611,301,7283
3612,301,7719
3613,290,6600
3614,292,5056
3615,298,3811
3616,299,2702
3617,298,1803
3618,299,1087
3619,311,503
3620,348,134
3621,732,120
3622,1050,114
3623,1291,114
3624,1522,103
3625,1690,104
3626,1812,101
3627,1828,105
3628,1321,114
3629,875,117
3630,657,123
3631,515,124
3632,387,135
3633,243,143
3634,219,137
3635,242,128
3636,251,207
3637,1829,144
3638,1953,144
3639,1167,117
3640,232,177
3641,0,174
3642,278,279
3643,3950,0
3644,280,186
3645,0,194
3646,0,199
3647,0,206
3648,0,212
3649,0,208
3650,289,219
3651,641,93
3652,278,0
3653,279,204
3654,513,200
3655,293,191
3656,1323,180
3657,267,0
3658,271,0
3659,74,213
3660,269,254
3661,298,0
3662,296,216
3663,317,199
3664,301,466
3665,902,1
3666,1036,0
3667,1146,0
3668,1230,41
3669,1305,83
3670,1196,114
3671,979,142
3672,288,213
3673,295,727
3674,0,242
3675,295,0
3676,302,0
3677,304,0
3678,294,0
3679,294,0
3680,294,0
3681,298,0
3682,294,0
3683,292,0
3684,293,0
3685,299,0
3686,290,0
3687,282,0
3688,291,0
3689,284,168
3690,307,267
3691,403,273
3692,359,284
3693,306,189
3694,309,232
3695,327,179
3696,309,204
3697,344,188
3698,320,190
3699,311,183
3700,323,189
3701,359,182
3702,349,179
3703,359,175
3704,315,173
3705,334,166
3706,309,160
3707,317,160
3708,308,178
3709,312,159
3710,324,158
3711,313,171
3712,314,151
3713,304,173
3714,304,146
3715,304,141
3716,304,146
3717,306,158
3718,305,161
3719,310,168
3720,305,176
3721,302,172
3722,297,176
3723,288,147
3724,292,227
3725,294,198
3726,297,169
3727,307,91
3728,304,107
3729,324,89
3730,297,85
3731,305,93
3732,323,70
3733,315,88
3734,324,85
3735,326,84
3736,335,61
3737,343,52
3738,349,55
3739,345,74
3740,334,89
3741,300,72
3742,319,65
3743,296,71
3744,306,45
3745,298,102
3746,301,71
3747,299,73
3748,295,73
3749,292,77
3750,293,82
3751,292,68
3752,291,102
3753,294,87
3754,295,91
3755,300,98
3756,301,43
3757,295,50
3758,290,56
3759,290,36
3760,0,45
3761,0,29
3762,0,43
3763,324,0
3764,335,0
3765,341,0
3766,341,0
3767,340,0
3768,328,0
3769,318,0
3770,312,0
3771,307,0
3772,303,0
3773,301,0
3774,303,0
3775,354,0
3776,318,0
3777,329,0
3778,389,0
3779,404,0
3780,374,0
3781,441,0
3782,460,0
3783,431,0
3784,450,0
3785,517,0
3786,534,0
3787,494,0
3788,567,0
3789,594,0
3790,348,21
3791,0,0
3792,0,0
3793,0,21
3794,0,0
3795,0,0
3796,0,1
3797,0,0
3798,0,0
3799,0,0
